,Unnamed: 0,categories,contains_ads,downloads_and_revenue,has_iap,installs,most_popular_country,name,android,price,publisher_country,publisher_name,rating,rating_breakdown,rating_count,revenue,downloads,one_star,two_star,three_star,four_star,five_star,ios,one_star_1,three_star_3,four_star_4,five_star_5,two_star_2,overall_rating,categories_Action,categories_Adventure,categories_Arcade,categories_Board,categories_Card,categories_Casino,categories_Casual,categories_Other,categories_Puzzle,categories_Role Playing,categories_Simulation,categories_Sports,categories_Strategy,revenue_club,revenue_clubx10,log_revenue,Free_Pay
807,807,Action,1.0,"{'downloads': '4m', 'revenue': '$30k', 'revenueBreakdown': {'US': 0.2, 'AU': 0.03, 'BR': 0.04, 'CA': 0.02, 'FR': 0.09, 'DE': 0.1, 'GB': 0.06, 'KR': 0.07, 'MX': 0.02, 'ES': 0.02, 'IT': 0.05, 'RU': 0.05, 'AT': 0.01, 'IL': 0.01, 'CH': 0.02, 'TR': 0.02, 'Other': 0.18}, 'downloadBreakdown': {'US': 0.07, 'BR': 0.15, 'FR': 0.04, 'DE': 0.03, 'KR': 0.02, 'MX': 0.06, 'ES': 0.02, 'IT': 0.03, 'RU': 0.08, 'DZ': 0.02, 'AR': 0.03, 'CO': 0.02, 'EG': 0.03, 'IN': 0.03, 'PE': 0.02, 'SA': 0.02, 'TR': 0.07, 'UA': 0.02, 'Other': 0.24}}",1,10000000.0,BR,Miraculous Ladybug & Cat Noir - The Official Game,1.0,0.0,Israel,Crazy Labs by TabTale,4.5004415999999985,"[27841, 7183, 16921, 34593, 316514]",403052.0,30000,4000000,27841,7183,16921,34593,316514,0.0,0.0690754542838145,0.12594652799142542,0.3433105405754096,3.926466063932197,0.03564304357750365,4.500441630360352,1,0,0,0,0,0,0,0,0,0,0,0,0,2,100,10.308952660644293,0
808,808,Other,0.0,"{'downloads': '< 5k', 'revenue': '$6k', 'revenueBreakdown': {'US': 0.14, 'BR': 0.01, 'CA': 0.02, 'FR': 0.03, 'DE': 0.03, 'GB': 0.04, 'JP': 0.35, 'KR': 0.08, 'ES': 0.02, 'IT': 0.02, 'RU': 0.01, 'HK': 0.02, 'SA': 0.02, 'SE': 0.01, 'TW': 0.04, 'VN': 0.01, 'Other': 0.13}, 'downloadBreakdown': {'US': 0.3, 'AU': 0.02, 'BR': 0.03, 'CA': 0.03, 'FR': 0.02, 'DE': 0.04, 'GB': 0.1, 'JP': 0.01, 'KR': 0.01, 'MX': 0.04, 'ES': 0.03, 'IT': 0.03, 'RU': 0.04, 'BE': 0.02, 'DK': 0.01, 'IN': 0.02, 'ID': 0.02, 'IE': 0.01, 'SA': 0.03, 'SK': 0.02, 'SE': 0.03, 'Other': 0.12}}",0,1000.0,US,My City : Orphan House,1.0,2.99,Israel,My Town Games Ltd,4.15625,"[9, 1, 4, 7, 43]",64.0,6000,5000,9,1,4,7,43,0.0,0.140625,0.1875,0.4375,3.359375,0.03125,4.15625,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8.699514748210191,1
809,809,Action,1.0,"{'downloads': '7m', 'revenue': '$9m', 'revenueBreakdown': {'US': 0.07, 'BR': 0.02, 'FR': 0.01, 'DE': 0.02, 'JP': 0.02, 'KR': 0.04, 'ID': 0.19, 'MY': 0.23, 'PH': 0.13, 'SG': 0.07, 'TH': 0.01, 'TR': 0.03, 'Other': 0.16}, 'downloadBreakdown': {'US': 0.02, 'BR': 0.03, 'KR': 0.02, 'RU': 0.02, 'IN': 0.03, 'ID': 0.41, 'MY': 0.05, 'PH': 0.14, 'TH': 0.06, 'TR': 0.04, 'VN': 0.05, 'Other': 0.13}}",1,100000000.0,ID,Mobile Legends: Bang Bang,1.0,0.0,China,Moonton,4.339459,"[1229100, 299790, 671197, 1252230, 9280264]",12732581.0,9000000,7000000,1229100,299790,671197,1252230,9280264,0.0,0.09653188147791872,0.15814476263689192,0.3933939238242427,3.6442980413790416,0.04709021682249656,4.339458826140591,1,0,0,0,0,0,0,0,0,0,0,0,0,4,10000,16.012735135300492,0
811,811,Adventure,0.0,"{'downloads': '< 5k', 'revenue': '$10k', 'revenueBreakdown': {'US': 0.24, 'AU': 0.03, 'BR': 0.09, 'CA': 0.04, 'FR': 0.04, 'DE': 0.11, 'GB': 0.04, 'KR': 0.09, 'MX': 0.04, 'ES': 0.02, 'IT': 0.02, 'RU': 0.04, 'ID': 0.02, 'MY': 0.01, 'NL': 0.02, 'TH': 0.04, 'Other': 0.1}, 'downloadBreakdown': {'US': 0.31, 'AU': 0.02, 'BR': 0.11, 'CA': 0.04, 'FR': 0.04, 'DE': 0.1, 'GB': 0.04, 'KR': 0.03, 'MX': 0.04, 'ES': 0.02, 'IT': 0.02, 'RU': 0.03, 'AT': 0.02, 'BE': 0.01, 'ID': 0.02, 'TH': 0.02, 'Other': 0.13}}",1,50000.0,US,Portal Knights,1.0,4.99,US,505 Games Srl,4.27696,"[649, 211, 381, 870, 4612]",6723.0,10000,5000,649,211,381,870,4612,0.0,0.09653428528930537,0.17001338688085674,0.5176260597947345,3.4300163617432693,0.06276959690614309,4.2769596906143095,0,1,0,0,0,0,0,0,0,0,0,0,0,2,100,9.210340371976184,1
812,812,Casino,1.0,"{'downloads': '100k', 'revenue': '$800k', 'revenueBreakdown': {'US': 0.9, 'CA': 0.06, 'Other': 0.04}, 'downloadBreakdown': {'US': 0.72, 'AU': 0.02, 'CA': 0.04, 'DE': 0.02, 'GB': 0.03, 'JP': 0.02, 'MX': 0.01, 'Other': 0.15}}",1,10000000.0,US,myVEGAS Slots - Las Vegas Casino Slot Machines,1.0,0.0,US,PlayStudios,4.469972,"[25618, 12668, 45127, 137083, 473454]",693950.0,800000,100000,25618,12668,45127,137083,473454,0.0,0.03691620433748829,0.19508754233013906,0.7901606744001729,3.4112976439224734,0.036509835002521786,4.469971899992795,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1000,13.592367006650065,0
813,813,Puzzle,1.0,"{'downloads': '2m', 'revenue': '< $5k', 'revenueBreakdown': {}, 'downloadBreakdown': {'US': 0.19, 'BR': 0.08, 'CA': 0.02, 'FR': 0.06, 'DE': 0.04, 'GB': 0.03, 'MX': 0.09, 'ES': 0.04, 'IT': 0.03, 'RU': 0.04, 'AR': 0.04, 'CL': 0.04, 'CO': 0.02, 'PL': 0.03, 'SA': 0.02, 'Other': 0.23}}",0,1000000.0,US,PixNite - Color by number,1.0,0.0,,VolCompany,4.622898,"[2634, 704, 1462, 3716, 42632]",51148.0,5000,2000000,2634,704,1462,3716,42632,0.0,0.051497614764995696,0.08575115351528896,0.29060764839289904,4.1675138812856805,0.027527958082427462,4.622898256041292,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8.517193191416238,0
814,814,Arcade,1.0,"{'downloads': '< 5k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.27, 'AU': 0.02, 'BR': 0.05, 'CA': 0.02, 'FR': 0.03, 'DE': 0.08, 'GB': 0.03, 'JP': 0.01, 'KR': 0.05, 'MX': 0.06, 'ES': 0.01, 'IT': 0.03, 'RU': 0.05, 'IN': 0.02, 'ID': 0.03, 'MY': 0.02, 'SG': 0.02, 'CH': 0.01, 'TW': 0.01, 'TR': 0.03, 'Other': 0.15}, 'downloadBreakdown': {'US': 0.3, 'AU': 0.02, 'BR': 0.06, 'CA': 0.02, 'FR': 0.03, 'DE': 0.1, 'GB': 0.04, 'KR': 0.02, 'MX': 0.06, 'ES': 0.01, 'IT': 0.03, 'RU': 0.05, 'AT': 0.01, 'IN': 0.02, 'ID': 0.03, 'TR': 0.03, 'Other': 0.17}}",1,500000.0,US,Vector Full,1.0,0.99,Cyprus,NEKKI,4.2068067000000005,"[3567, 1336, 2472, 5657, 23374]",36406.0,5000,5000,3567,1336,2472,5657,23374,0.0,0.09797835521617317,0.2037026863703785,0.6215458990276328,3.2101851343185186,0.07339449541284404,4.206806570345546,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,8.517193191416238,1
815,815,Strategy,0.0,"{'downloads': '300k', 'revenue': '$1m', 'revenueBreakdown': {'US': 0.55, 'AU': 0.02, 'CA': 0.05, 'DE': 0.02, 'GB': 0.04, 'JP': 0.04, 'KR': 0.16, 'UA': 0.02, 'Other': 0.09}, 'downloadBreakdown': {'US': 0.26, 'AU': 0.01, 'BR': 0.05, 'CA': 0.02, 'FR': 0.02, 'DE': 0.04, 'GB': 0.04, 'JP': 0.03, 'KR': 0.07, 'MX': 0.02, 'ES': 0.02, 'IT': 0.02, 'RU': 0.06, 'AR': 0.02, 'IN': 0.06, 'ID': 0.01, 'PH': 0.01, 'TR': 0.03, 'UA': 0.02, 'Other': 0.19}}",1,5000000.0,US,World War Rising,1.0,0.0,US,Mobile War LLC,4.214457,"[7674, 1293, 3058, 4506, 41005]",57536.0,1000000,300000,7674,1293,3058,4506,41005,0.0,0.1333773637374861,0.15944799777530588,0.3132647385984427,3.563421162402669,0.04494577308120133,4.214457035595107,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10000,13.815510557964275,0
816,816,Casual,1.0,"{'downloads': '2m', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.14, 'AU': 0.02, 'BR': 0.02, 'CA': 0.03, 'FR': 0.02, 'DE': 0.02, 'GB': 0.02, 'JP': 0.07, 'KR': 0.37, 'MX': 0.02, 'IT': 0.01, 'RU': 0.02, 'ID': 0.02, 'MY': 0.03, 'SG': 0.02, 'TW': 0.05, 'TH': 0.02, 'Other': 0.11}, 'downloadBreakdown': {'US': 0.06, 'BR': 0.09, 'KR': 0.09, 'MX': 0.04, 'RU': 0.07, 'AR': 0.02, 'CL': 0.02, 'IN': 0.03, 'ID': 0.05, 'MY': 0.04, 'PH': 0.02, 'TW': 0.02, 'TH': 0.04, 'TR': 0.02, 'UA': 0.02, 'VN': 0.15, 'Other': 0.22}}",1,10000000.0,VN,Unnie doll,1.0,0.0,South Korea,0.1%,4.5308833,"[8596, 2419, 7489, 17508, 122002]",158014.0,5000,2000000,8596,2419,7489,17508,122002,0.0,0.05440024301644158,0.14218360398445706,0.4432012353335779,3.860480716898503,0.030617540217955368,4.530883339450933,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,8.517193191416238,0
817,817,Strategy,1.0,"{'downloads': '< 5k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.34, 'AU': 0.03, 'BR': 0.04, 'CA': 0.04, 'FR': 0.03, 'DE': 0.06, 'GB': 0.05, 'JP': 0.01, 'KR': 0.02, 'MX': 0.04, 'IT': 0.02, 'AT': 0.01, 'ID': 0.02, 'MY': 0.02, 'NL': 0.02, 'PH': 0.02, 'PL': 0.02, 'SG': 0.02, 'CH': 0.01, 'TW': 0.01, 'TH': 0.02, 'VN': 0.01, 'Other': 0.16}, 'downloadBreakdown': {'US': 0.46, 'AU': 0.03, 'BR': 0.05, 'CA': 0.04, 'FR': 0.02, 'DE': 0.06, 'GB': 0.06, 'MX': 0.05, 'IT': 0.02, 'RU': 0.01, 'ID': 0.03, 'PL': 0.01, 'Other': 0.15}}",1,10000.0,US,Papa's Scooperia To Go!,1.0,1.99,US,Flipline Studios,4.564014,"[29, 12, 21, 58, 458]",578.0,5000,5000,29,12,21,58,458,0.0,0.050173010380622836,0.10899653979238756,0.4013840830449827,3.961937716262976,0.04152249134948097,4.56401384083045,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8.517193191416238,1
818,818,Puzzle,0.0,"{'downloads': '500k', 'revenue': '$1m', 'revenueBreakdown': {'US': 0.53, 'AU': 0.03, 'CA': 0.02, 'FR': 0.05, 'DE': 0.07, 'GB': 0.07, 'JP': 0.08, 'KR': 0.03, 'Other': 0.12}, 'downloadBreakdown': {'US': 0.16, 'BR': 0.08, 'FR': 0.04, 'DE': 0.03, 'GB': 0.02, 'JP': 0.02, 'KR': 0.02, 'MX': 0.05, 'ES': 0.02, 'IT': 0.03, 'AR': 0.02, 'CO': 0.01, 'EG': 0.02, 'IN': 0.12, 'ID': 0.04, 'MY': 0.02, 'PH': 0.03, 'TH': 0.03, 'TR': 0.04, 'VN': 0.01, 'Other': 0.2}}",1,100000000.0,US,Candy Crush Jelly Saga,1.0,0.0,Great Britain,King,4.3596363,"[74203, 35316, 113666, 270696, 912801]",1406682.0,1000000,500000,74203,35316,113666,270696,912801,0.0,0.05275037286323419,0.2424129973938673,0.7697432682013419,3.244517950752196,0.05021177494273759,4.359636364153377,0,0,0,0,0,0,0,0,1,0,0,0,0,4,10000,13.815510557964275,0
819,819,Arcade,1.0,"{'downloads': '2m', 'revenue': '$500k', 'revenueBreakdown': {'US': 0.49, 'AU': 0.02, 'BR': 0.02, 'CA': 0.03, 'FR': 0.03, 'DE': 0.06, 'GB': 0.04, 'JP': 0.02, 'KR': 0.07, 'IT': 0.03, 'RU': 0.01, 'Other': 0.18}, 'downloadBreakdown': {'US': 0.14, 'BR': 0.08, 'FR': 0.02, 'DE': 0.03, 'GB': 0.02, 'KR': 0.03, 'MX': 0.03, 'ES': 0.02, 'IT': 0.03, 'RU': 0.04, 'DZ': 0.01, 'EG': 0.04, 'IN': 0.12, 'ID': 0.02, 'PK': 0.02, 'PL': 0.02, 'SA': 0.02, 'TH': 0.02, 'TR': 0.03, 'VN': 0.03, 'Other': 0.22}}",1,50000000.0,US,Galaxy Attack: Alien Shooter,1.0,0.0,Singapore,ONESOFT,4.6213202,"[32969, 11464, 57487, 168676, 917527]",1188123.0,500000,2000000,32969,11464,57487,168676,917527,0.0,0.027748810518776253,0.14515416333157424,0.5678738649112929,3.861245847441721,0.019297665309063117,4.621320351512428,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1000,13.122363377404328,0
820,820,Adventure,0.0,"{'downloads': '< 5k', 'revenue': '$20k', 'revenueBreakdown': {'US': 0.25, 'AU': 0.03, 'BR': 0.02, 'CA': 0.04, 'FR': 0.05, 'DE': 0.08, 'GB': 0.07, 'JP': 0.07, 'KR': 0.05, 'MX': 0.05, 'ES': 0.02, 'IT': 0.02, 'RU': 0.03, 'BE': 0.01, 'HK': 0.01, 'NL': 0.02, 'PL': 0.02, 'CH': 0.01, 'TW': 0.02, 'Other': 0.14}, 'downloadBreakdown': {'US': 0.28, 'AU': 0.02, 'BR': 0.03, 'CA': 0.03, 'FR': 0.04, 'DE': 0.07, 'GB': 0.07, 'JP': 0.02, 'KR': 0.03, 'MX': 0.07, 'ES': 0.02, 'IT': 0.02, 'RU': 0.03, 'AT': 0.01, 'BE': 0.01, 'IN': 0.04, 'ID': 0.02, 'NL': 0.02, 'PL': 0.02, 'SK': 0.02, 'TR': 0.01, 'Other': 0.13}}",0,100000.0,US,GTA: Liberty City Stories,1.0,6.99,US,Rockstar Games,4.3602924000000005,"[991, 267, 607, 1638, 8404]",11907.0,20000,5000,991,267,607,1638,8404,0.0,0.08322835306962291,0.15293524817334342,0.5502645502645502,3.529016544889561,0.04484756865709247,4.36029226505417,0,1,0,0,0,0,0,0,0,0,0,0,0,2,100,9.903487552536127,1
821,821,Casino,0.0,"{'downloads': '100k', 'revenue': '$700k', 'revenueBreakdown': {'US': 0.84, 'AU': 0.02, 'CA': 0.04, 'GB': 0.04, 'Other': 0.06}, 'downloadBreakdown': {'US': 0.62, 'AU': 0.03, 'CA': 0.04, 'FR': 0.03, 'DE': 0.03, 'GB': 0.07, 'Other': 0.19}}",1,1000000.0,US,MONOPOLY Slots,1.0,0.0,US,Scientific Games Interactive,4.755912,"[2797, 1037, 1957, 5838, 86905]",98534.0,700000,100000,2797,1037,1957,5838,86905,0.0,0.028386140824486983,0.05958349402236793,0.2369943369801287,4.409899121115554,0.02104857206649481,4.755911665009032,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1000,13.458835614025542,0
822,822,Casual,1.0,"{'downloads': '6m', 'revenue': '$30k', 'revenueBreakdown': {'US': 0.3, 'AU': 0.02, 'BR': 0.04, 'CA': 0.02, 'FR': 0.06, 'DE': 0.06, 'GB': 0.06, 'JP': 0.02, 'KR': 0.05, 'MX': 0.01, 'ES': 0.02, 'IT': 0.02, 'RU': 0.09, 'IN': 0.02, 'TW': 0.02, 'TR': 0.02, 'Other': 0.16}, 'downloadBreakdown': {'US': 0.06, 'BR': 0.12, 'FR': 0.02, 'MX': 0.06, 'RU': 0.09, 'AR': 0.02, 'CO': 0.04, 'IN': 0.14, 'ID': 0.05, 'PK': 0.01, 'SA': 0.02, 'TH': 0.03, 'TR': 0.06, 'VN': 0.06, 'Other': 0.24}}",1,500000000.0,IN,My Talking Tom,1.0,0.0,Cyprus,Outfit7 Limited,4.4897722999999985,"[871917, 408589, 836582, 1636146, 11970619]",15723853.0,30000,6000000,871917,408589,836582,1636146,11970619,0.0,0.055451866663978604,0.15961393177613656,0.4162201211115367,3.8065158075441183,0.05197059524786959,4.489772322343638,0,0,0,0,0,0,1,0,0,0,0,0,0,2,100,10.308952660644293,0
823,823,Role Playing,0.0,"{'downloads': '< 5k', 'revenue': '$6k', 'revenueBreakdown': {'US': 0.35, 'AU': 0.04, 'BR': 0.01, 'CA': 0.07, 'FR': 0.04, 'DE': 0.07, 'GB': 0.07, 'JP': 0.02, 'KR': 0.02, 'ES': 0.02, 'IT': 0.02, 'AT': 0.02, 'BE': 0.01, 'DK': 0.02, 'NL': 0.02, 'NO': 0.02, 'PL': 0.02, 'SG': 0.02, 'SE': 0.02, 'CH': 0.02, 'Other': 0.1}, 'downloadBreakdown': {'US': 0.37, 'AU': 0.03, 'BR': 0.01, 'CA': 0.06, 'FR': 0.03, 'DE': 0.07, 'GB': 0.08, 'KR': 0.01, 'MX': 0.02, 'IT': 0.01, 'RU': 0.02, 'AT': 0.02, 'BE': 0.01, 'ID': 0.02, 'NL': 0.02, 'PL': 0.01, 'SE': 0.02, 'Other': 0.18}}",0,10000.0,US,Guild of Dungeoneering,1.0,5.99,US,Versus Evil,4.6615634,"[118, 76, 138, 682, 3885]",4899.0,6000,5000,118,76,138,682,3885,0.0,0.024086548275158198,0.08450704225352113,0.5568483363951827,3.965094917330068,0.031026740151051238,4.6615635844049805,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8.699514748210191,1
824,824,Simulation,0.0,"{'downloads': '700k', 'revenue': '$2m', 'revenueBreakdown': {'US': 0.4, 'AU': 0.02, 'BR': 0.02, 'CA': 0.03, 'FR': 0.06, 'DE': 0.1, 'GB': 0.04, 'IT': 0.06, 'RU': 0.05, 'NL': 0.01, 'PL': 0.04, 'UA': 0.02, 'Other': 0.17}, 'downloadBreakdown': {'US': 0.14, 'BR': 0.1, 'FR': 0.03, 'DE': 0.03, 'GB': 0.02, 'MX': 0.01, 'IT': 0.04, 'RU': 0.11, 'AR': 0.02, 'IN': 0.02, 'ID': 0.09, 'MY': 0.02, 'PL': 0.05, 'TH': 0.04, 'TR': 0.02, 'UA': 0.05, 'VN': 0.02, 'Other': 0.21}}",1,10000000.0,US,Fishing Clash: Catching Fish Game. Bass Hunting 3D,1.0,0.0,Poland,Ten Square Games: Sport Hunting and Fishing Games,4.7520685,"[12636, 3934, 15041, 54434, 506304]",592349.0,2000000,700000,12636,3934,15041,54434,506304,0.0,0.021332018792975086,0.07617637575145733,0.367580598599812,4.273696756472957,0.013282710023989236,4.752068459641191,0,0,0,0,0,0,0,0,0,0,1,0,0,4,10000,14.50865773852422,0
825,825,Arcade,1.0,"{'downloads': '2m', 'revenue': '$30k', 'revenueBreakdown': {'US': 0.47, 'AU': 0.04, 'BR': 0.02, 'CA': 0.03, 'FR': 0.06, 'DE': 0.06, 'GB': 0.05, 'MX': 0.02, 'ES': 0.02, 'IT': 0.02, 'TW': 0.01, 'Other': 0.18}, 'downloadBreakdown': {'US': 0.13, 'BR': 0.1, 'FR': 0.03, 'DE': 0.03, 'GB': 0.02, 'MX': 0.09, 'ES': 0.02, 'IT': 0.03, 'RU': 0.07, 'CL': 0.01, 'CO': 0.02, 'IN': 0.04, 'ID': 0.03, 'PH': 0.02, 'PL': 0.01, 'SA': 0.02, 'TH': 0.06, 'TR': 0.05, 'VN': 0.03, 'Other': 0.18}}",1,100000000.0,US,Jetpack Joyride,1.0,0.0,Australia,Halfbrick Studios,4.4045925000000015,"[293874, 141744, 305293, 629326, 3400685]",4770922.0,30000,2000000,293874,141744,305293,629326,3400685,0.0,0.06159689888034221,0.19197106974291345,0.527634700378669,3.5639704442872886,0.05941996117312335,4.404593074462337,0,0,1,0,0,0,0,0,0,0,0,0,0,2,100,10.308952660644293,0
826,826,Puzzle,1.0,"{'downloads': '< 5k', 'revenue': '$7k', 'revenueBreakdown': {'US': 0.26, 'AU': 0.04, 'BR': 0.03, 'CA': 0.03, 'FR': 0.03, 'DE': 0.09, 'GB': 0.05, 'KR': 0.05, 'MX': 0.04, 'ES': 0.02, 'IT': 0.02, 'RU': 0.07, 'AT': 0.01, 'HK': 0.02, 'ID': 0.01, 'NL': 0.01, 'CH': 0.02, 'TW': 0.04, 'Other': 0.16}, 'downloadBreakdown': {'US': 0.28, 'AU': 0.03, 'BR': 0.03, 'CA': 0.03, 'FR': 0.03, 'DE': 0.11, 'GB': 0.05, 'KR': 0.04, 'MX': 0.05, 'ES': 0.02, 'IT': 0.02, 'RU': 0.07, 'AT': 0.01, 'IN': 0.01, 'ID': 0.01, 'NL': 0.02, 'PL': 0.01, 'CH': 0.01, 'TW': 0.03, 'Other': 0.14}}",1,1000000.0,US,Where's My Water?,1.0,1.99,US,Disney,4.683063,"[5623, 2175, 4980, 21461, 156455]",190694.0,7000,5000,5623,2175,4980,21461,156455,0.0,0.029487031579388968,0.07834541202135359,0.45016623491038005,4.102252823895875,0.022811415146779656,4.6830629175537775,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8.853665428037447,1
827,827,Strategy,0.0,"{'downloads': '300k', 'revenue': '$2m', 'revenueBreakdown': {'US': 0.39, 'AU': 0.03, 'CA': 0.04, 'FR': 0.05, 'DE': 0.06, 'GB': 0.03, 'JP': 0.03, 'KR': 0.02, 'RU': 0.02, 'HK': 0.02, 'ID': 0.02, 'SA': 0.05, 'SG': 0.01, 'TW': 0.04, 'AE': 0.02, 'Other': 0.18}, 'downloadBreakdown': {'US': 0.12, 'BR': 0.08, 'FR': 0.04, 'DE': 0.04, 'GB': 0.02, 'KR': 0.01, 'MX': 0.02, 'ES': 0.02, 'IT': 0.01, 'RU': 0.06, 'AR': 0.01, 'EG': 0.01, 'IN': 0.06, 'ID': 0.04, 'MY': 0.01, 'PH': 0.02, 'SA': 0.03, 'TW': 0.02, 'TH': 0.03, 'TR': 0.04, 'UA': 0.02, 'VN': 0.02, 'Other': 0.23}}",1,10000000.0,US,Brutal Age: Horde Invasion,1.0,0.0,China,tap4fun,4.417134,"[17312, 4184, 13022, 25897, 169039]",229454.0,2000000,300000,17312,4184,13022,25897,169039,0.0,0.07544867380825787,0.17025634767753015,0.4514543219991807,3.6835051905828617,0.03646918336572908,4.4171337174335585,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10000,14.50865773852422,0
828,828,Action,0.0,"{'downloads': '3m', 'revenue': '$500k', 'revenueBreakdown': {'US': 0.36, 'FR': 0.02, 'DE': 0.1, 'GB': 0.02, 'KR': 0.04, 'ES': 0.02, 'IT': 0.04, 'RU': 0.24, 'PL': 0.03, 'UA': 0.02, 'Other': 0.12}, 'downloadBreakdown': {'US': 0.14, 'BR': 0.09, 'FR': 0.02, 'DE': 0.04, 'MX': 0.02, 'ES': 0.02, 'IT': 0.03, 'RU': 0.25, 'IN': 0.06, 'ID': 0.03, 'PH': 0.01, 'PL': 0.02, 'TR': 0.02, 'Other': 0.24}}",1,10000000.0,RU,Sniper Arena: PvP Army Shooter,1.0,0.0,Lithuania,Nordcurrent,4.348024,"[28678, 7313, 25710, 62636, 260197]",384534.0,500000,3000000,28678,7313,25710,62636,260197,0.0,0.07457858082770315,0.20058044282170107,0.6515522684600061,3.3832769013923345,0.03803564834318942,4.348023841844935,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1000,13.122363377404328,0
829,829,Strategy,0.0,"{'downloads': '< 5k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.37, 'AU': 0.02, 'BR': 0.03, 'CA': 0.04, 'FR': 0.03, 'DE': 0.05, 'GB': 0.04, 'JP': 0.02, 'KR': 0.02, 'MX': 0.04, 'ES': 0.02, 'IT': 0.02, 'ID': 0.02, 'MY': 0.02, 'NL': 0.02, 'PH': 0.02, 'PL': 0.03, 'SG': 0.02, 'CH': 0.01, 'TH': 0.01, 'Other': 0.17}, 'downloadBreakdown': {'US': 0.52, 'AU': 0.02, 'BR': 0.03, 'CA': 0.04, 'FR': 0.02, 'DE': 0.05, 'GB': 0.05, 'MX': 0.06, 'IT': 0.01, 'ID': 0.03, 'PL': 0.02, 'Other': 0.13}}",1,5000.0,US,Papa's Wingeria To Go!,1.0,1.99,US,Flipline Studios,4.5447154,"[6, 3, 6, 11, 97]",123.0,5000,5000,6,3,6,11,97,0.0,0.04878048780487805,0.14634146341463414,0.3577235772357724,3.9430894308943087,0.04878048780487805,4.544715447154472,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8.517193191416238,1
830,830,Sports,1.0,"{'downloads': '50k', 'revenue': '$1m', 'revenueBreakdown': {'US': 0.43, 'AU': 0.03, 'CA': 0.03, 'FR': 0.04, 'DE': 0.17, 'GB': 0.14, 'IT': 0.01, 'AT': 0.02, 'PH': 0.01, 'Other': 0.12}, 'downloadBreakdown': {'US': 0.18, 'BR': 0.05, 'CA': 0.01, 'FR': 0.03, 'DE': 0.08, 'GB': 0.07, 'MX': 0.02, 'ES': 0.04, 'IT': 0.04, 'RU': 0.03, 'CL': 0.01, 'IN': 0.12, 'ID': 0.02, 'MY': 0.02, 'PL': 0.02, 'SA': 0.03, 'TH': 0.02, 'TR': 0.03, 'Other': 0.17}}",1,10000000.0,US,WWE SuperCard – Multiplayer Card Battle Game,1.0,0.0,US,"2K, Inc.",4.3681555,"[45201, 15840, 30554, 63404, 403423]",558422.0,1000000,50000,45201,15840,30554,63404,403423,0.0,0.08094416050943552,0.16414467911364525,0.4541654877494082,3.6121696494765607,0.05673128924003711,4.368155266089087,0,0,0,0,0,0,0,0,0,0,0,1,0,4,10000,13.815510557964275,0
832,832,Other,0.0,"{'downloads': '< 5k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.54, 'AU': 0.02, 'CA': 0.06, 'FR': 0.02, 'DE': 0.03, 'GB': 0.11, 'JP': 0.05, 'KR': 0.05, 'IT': 0.02, 'Other': 0.11}, 'downloadBreakdown': {'US': 0.54, 'AU': 0.02, 'BR': 0.06, 'CA': 0.06, 'GB': 0.09, 'MX': 0.02, 'IT': 0.02, 'RU': 0.02, 'Other': 0.18}}",0,5000.0,US,My Singing Monsters Composer,1.0,4.49,Canada,Big Blue Bubble,4.3546324,"[48, 16, 38, 88, 436]",626.0,5000,5000,48,16,38,88,436,0.0,0.07667731629392971,0.18210862619808307,0.5623003194888179,3.4824281150159746,0.051118210862619806,4.354632587859425,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8.517193191416238,1
